latitude,longitude
33.4025,-111.883
52.6625,-8.20616666666667
48.5,16.65
51.8833333333333,6
43.2,-75.1
47.6641666666667,-94.9838333333333
38.2566666666667,-0.702833333333333
38.7946666666667,0.181166666666667
39.982,-105.112833333333
51.7945,5.64783333333333
40.1246666666667,-86.0278333333333
40.0436666666667,-75.4988333333333
51.5,-2.57633333333333
44.6333333333333,-124.036666666667
36.865,-4.14583333333333
35.6341666666667,-91.8025
27.3153333333333,-82.318
37.0763333333333,-121.617
42.1541666666667,-92.033
30.507,-97.7345
33.852,-118.352166666667
51.3305,4.80216666666667
29.27,-95.9458333333333
32.4783333333333,-86.45
40.1213333333333,-83.6005
54.0208333333333,-1.50033333333333
45.0941666666667,-76.118
54.095,-0.188333333333333
26.2161666666667,-98.3016666666667
43.2266666666667,-8.2895
53.62,10.3988333333333
41.0996666666667,-95.9611666666667
54.3201666666667,9.66333333333333
55.718,9.66416666666667
34.8708333333333,-84.278
42.1486666666667,-71.525
45.5633333333333,-73.8336666666667
39.0641666666667,-104.748333333333
30.1785,-97.2535
50.8843333333333,-3.37366666666667
55.7271666666667,12.4055
43.47,-3.77966666666667
42.8695,-73.408
32.2953333333333,-95.2428333333333
51.7666666666667,-2.25
42.6096666666667,-71.4075
42.7155,-87.8255
50.8305,6.90416666666667
38.3513333333333,-76.625
51.5161666666667,7.00033333333333
38.8446666666667,-77.455
37.0891666666667,-76.4221666666667
35.6166666666667,-78.8013333333333
33.653,-112.027833333333
34.2338333333333,-118.231166666667
30.4711666666667,-89.1888333333333
42.1503333333333,-76.6536666666667
38.9375,-77.3121666666667
46.3388333333333,-67.886
52.5091666666667,4.97383333333333
43.8005,-90.0733333333333
39.572,-119.715333333333
30.663,-87.0555
41.0216666666667,-74.2996666666667
26.5791666666667,-80.0563333333333
39.3948333333333,-76.938
28.1478333333333,-80.678
29.9158333333333,-84.5111666666667
40.3111666666667,-76.0098333333333
37.3241666666667,-121.98
33.4866666666667,-117.113
44.9978333333333,-84.653
49.3388333333333,8.90283333333333
55.6496666666667,11.8133333333333
38.9858333333333,1.3
27.823,-81.5325
44.3363333333333,-88.6345
37.656,-77.5825
28.5233333333333,-81.1636666666667
35.6253333333333,-117.767
32.91,-93.6988333333333
45.7146666666667,7.28616666666667
43.4441666666667,-3.88416666666667
52.6436666666667,1.23633333333333
46.5311666666667,-87.5483333333333
34.1261666666667,-117.877166666667
40.3688333333333,-75.31
44.54,10.7455
50.4936666666667,-121.7045
41.3533333333333,-72.9333333333333
53.107,-1.3425
43.7486666666667,-116.588333333333
52.012,4.54583333333333
52.348,-1.93466666666667
53.025,-6.07416666666667
42.9895,-71.653
34.5566666666667,-111.871333333333
48.4611666666667,14.3116666666667
40.7945,-111.133666666667
37.85,-121.952833333333
44.8541666666667,-93.072
51.9125,0.911333333333333
34,-117
51.3633333333333,1.44033333333333
43.4208333333333,-91.192
52.7378333333333,4.752
37.5166666666667,-122.309166666667
52.5333333333333,-1.04033333333333
49.2596666666667,15.2386666666667
-36.8628333333333,174.738666666667
37.1555,-121.613333333333
39.2033333333333,-78.6021666666667
55.925,13.5333333333333
49.9025,6.44633333333333
28.7516666666667,-81.762
40.2041666666667,-83.0863333333333
40.789,-80.143
43.1475,2.7295
40.2508333333333,-74.683
43.9103333333333,-83.3841666666667
35.5033333333333,-84.382
35.1266666666667,-90.2373333333333
31.7883333333333,-81.6855
40.1646666666667,-74.5978333333333
30.2133333333333,-81.6016666666667
26.3788333333333,-80.078
46.6591666666667,-112.030833333333
30.4883333333333,-97.8441666666667
52.7341666666667,5.157
34.3286666666667,-118.427
45.997,-121.538333333333
42.2828333333333,-72.7041666666667
39.2,-119.8
39.3425,-94.408
39.9075,-85.1431666666667
49.1,-122.061666666667
39.0483333333333,-105.057
41.1825,-73.813
57.647,-3.32866666666667
34.1291666666667,-118.763
33.685,-117.655833333333
40.96,-72.9963333333333
42.2761666666667,-71.2886666666667
51.6245,0.822833333333333
46.5,5.9
50.2858333333333,11.7911666666667
39.1193333333333,-77.5558333333333
44.918,-123.295833333333
53.538,-2.57666666666667
47.2653333333333,8.8705
39.45,-104.733333333333
40.2953333333333,-78.9055
41.743,1.71283333333333
10.3553333333333,-66.962
44.9383333333333,-93.115
56.8233333333333,-5.0845
57.7828333333333,12.2488333333333
38.7728333333333,-93.503
40.6046666666667,-122.331666666667
42.5978333333333,-71.85
32.3871666666667,-111.041333333333
39.8996666666667,-105.033333333333
35.8686666666667,-98.1986666666667
33.8813333333333,-83.3828333333333
32.9408333333333,-105.842
34.1671666666667,-83.1141666666667
50.6611666666667,-1.20083333333333
27.598,-97.2353333333333
44.0486666666667,1.217
39.9663333333333,-105.051666666667
48.462,-2.06083333333333
53.0675,-2.0425
40.9286666666667,-74.1141666666667
-19.2536666666667,146.675
51.4246666666667,5.04133333333333
37.9603333333333,-121.95
52.29,9.33633333333333
41.172,-74.0716666666667
35.2766666666667,-120.656333333333
37.7595,-122.431166666667
45.7175,-118.686333333333
29.9486666666667,-95.7075
35.8383333333333,-80.8936666666667
52.3908333333333,-0.533666666666667
36.5075,-4.7275
20.9703333333333,-100.791666666667
38.6953333333333,-120.848833333333
37.2116666666667,-107.536166666667
42,-5.68333333333333
27.8311666666667,-97.2233333333333
50.8688333333333,6.02583333333333
40.3176666666667,-76.445
46.603,-120.555833333333
40.742,-90.9121666666667
30.417,-98.015
44.3571666666667,-68.6133333333333
60.3845,23.068
49.8828333333333,12.3416666666667
35.0263333333333,-76.827
44.7666666666667,-74.973
35.5496666666667,-105.888
41.7013333333333,-69.972
51.8993333333333,-2.15916666666667
39.6288333333333,-105.118666666667
32.1866666666667,-110.739166666667
28.4745,-82.652
43.9625,12.7496666666667
44.4333333333333,-80.5208333333333
53.4253333333333,-113.465
51.3521666666667,-0.773833333333333
37.3695,-122.1655
35.9666666666667,-84.0205
37.9528333333333,-87.3921666666667
13.3646666666667,144.7695
32.6005,-80.1091666666667
62.458,6.1095
50.3733333333333,7.24366666666667
48.5825,-120.400833333333
47.0296666666667,-122.239166666667
37.784,-122.1965
51.0695,-1.34033333333333
35.248,-118.610833333333
46.6536666666667,-81.0265
43.1711666666667,-76.1621666666667
40.3453333333333,-74.6461666666667
48.0063333333333,10.2641666666667
54.4575,-1.09383333333333
48.6761666666667,7.98583333333333
36.0318333333333,-78.8025
44.2516666666667,-72.7816666666667
43.6271666666667,-116.2175
42.3,-71.3
39.445,-90.4136666666667
45.4748333333333,-122.616
40.863,-72.5263333333333
40.7661666666667,-124.1645
41.7896666666667,-88.1241666666667
54.0553333333333,10.0255
52.0095,-1.40283333333333
39.4771666666667,-0.3775
34.8046666666667,-86.7628333333333
43.435,-71.62
48.8928333333333,10.1938333333333
47.172,-122.698
-43.5263333333333,172.588333333333
47.777,-122.209166666667
34.4511666666667,-118.3895
41.6005,-72.878
57.3,-2.4
39.0696666666667,-104.602166666667
42.2,-122.7
44.3111666666667,-69.0888333333333
48.8163333333333,9.10466666666667
50.3286666666667,-4.06666666666667
49.6678333333333,11.4258333333333
48.2588333333333,-114.258833333333
55.277,11.8163333333333
34.9866666666667,-89.8196666666667
57.4621666666667,-2.245
34.352,-119.081666666667
41.3586666666667,-96.9683333333333
32.6296666666667,-105.6845
45.583,11.3861666666667
47.6328333333333,-122.211333333333
49.2,-117.1
49.2491666666667,8.32416666666667
49.0133333333333,8.35616666666667
37.2916666666667,-121.806333333333
58.4083333333333,13.2763333333333
43.0116666666667,-82.4245
35.8878333333333,-86.5048333333333
43.6873333333333,-110.735333333333
33.2603333333333,-111.731333333333
41.7438333333333,-77.2925
41.4695,-90.3605
58.2488333333333,-6.17633333333333
32.8505,-97.1013333333333
37.8941666666667,-89.8105
54.872,8.9125
34.5316666666667,-96.2125
45.5088333333333,-73.7341666666667
33.1291666666667,-96.6888333333333
35.2903333333333,-89.6705
37.9971666666667,-122.126166666667
42.8538333333333,-88.4355
38.7521666666667,-91.9675
40.5663333333333,22.9745
40.2458333333333,-74.3883333333333
44.6458333333333,-93.183
34.712,-111.909166666667
40.0455,-75.3675
45.5888333333333,-95.902
40.3313333333333,-75.4388333333333
6.49916666666667,43.5311666666667
44.8913333333333,-92.933
52.7666666666667,6.36833333333333
31.7596666666667,-94.6611666666667
-38.2028333333333,175.8645
32.9891666666667,-97.4238333333333
35.1308333333333,-118.493833333333
-22.4245,-45.5308333333333
54.5613333333333,-0.983333333333333
59.3721666666667,18.6546666666667
43.042,-88.475
45.5016666666667,9.2
31.4728333333333,-110.142166666667
45.4233333333333,-73.8788333333333
43.3195,-110.730333333333
34.2836666666667,-119.298333333333
51.5,-114.7
35.1705,-111.68
45.3636666666667,-122.161333333333
52.4461666666667,-0.8295
-43.4963333333333,172.635
34.3916666666667,-111.443666666667
35.3,-106.5
39.1783333333333,-78.167
45.7086666666667,-61.9016666666667
21.4016666666667,-157.816666666667
41.4438333333333,-86.1625
46.1725,9.905
41.4771666666667,-83.4595
46.9795,-84.7828333333333
38.8503333333333,-77.0941666666667
44.5295,-93.3466666666667
40.2996666666667,-82.4195
57.1533333333333,9.63416666666667
38.5,-75.2
40.2711666666667,-74.78
45.1445,7.87616666666667
35.4455,-118.326333333333
45.5808333333333,-94.3905
40.3195,-79.5475
24.5526666666667,-81.7805
41.6908333333333,-70.2563333333333
-22.5755,17.0738333333333
41.7508333333333,-76.4428333333333
52.8871666666667,4.73583333333333
NA,NA
41.797,-70.7761666666667
38.0666666666667,-120.648
46.3611666666667,-124.028666666667
45.4138333333333,-109.866166666667
45.4438333333333,-122.797
41.5516666666667,-88.1098333333333
34.4591666666667,-112.373
46.6105,-85.039
45.4283333333333,-119.651333333333
37.1058333333333,-122.055
29.9491666666667,-95.7075
-37.7448333333333,144.741
42.6886666666667,-75.5008333333333
47.7313333333333,-122.0925
40.1188333333333,-75.7961666666667
40.0945,-111.6305
34.2836666666667,-110.138666666667
46.6963333333333,-68.033
29.9833333333333,-95.65
37.6821666666667,-122.047166666667
53.9038333333333,9.12916666666667
40.223,-74.2925
40.8078333333333,14.3558333333333
35.5613333333333,-80.8878333333333
36.9711666666667,-121.969166666667
-22.6788333333333,14.5308333333333
41.0445,-96.0153333333333
45.2691666666667,-122.691333333333
28.4791666666667,-81.3446666666667
40.8316666666667,-85.5258333333333
40.09,-76.0986666666667
43.6563333333333,-79.4641666666667
42.543,-71.09
39.9161666666667,-104.930333333333
45.8595,-66.6986666666667
46.8446666666667,-98.93
32.9595,-117.128833333333
40.7826666666667,-73.9571666666667
45.0175,9.44116666666667
35.627,-117.8005
30.1236666666667,-95.4021666666667
35.8608333333333,-82.1911666666667
30.12,-97.8928333333333
47.3,-122.4
49.9606666666667,-6.284
28.3083333333333,-82.6708333333333
43.1121666666667,-77.2813333333333
42.3925,-76.4153333333333
38.8045,-104.745
42.2841666666667,-83.8653333333333
50.5306666666667,-3.56483333333333
-27.18,152.833
43.003,-7.55383333333333
33.2016666666667,-116.937333333333
27.1963333333333,-80.2925
26.5283333333333,-80.0663333333333
33.5545,-117.802833333333
58.8196666666667,5.7465
50.4533333333333,7.98583333333333
53.5471666666667,7.955
48.3083333333333,8.91366666666667
49.15,8.15
-37.0886666666667,174.995
32.8401666666667,-116.768833333333
43.7,-116.4
57.0371666666667,-2.72416666666667
42.2591666666667,-79.485
-18.1528333333333,-49.4695
-41.1206666666667,174.919166666667
51.4058333333333,-0.761166666666667
50.9288333333333,4.53333333333333
51.0828333333333,-1.9095
37.3361666666667,-122.0575
38.0296666666667,-87.5171666666667
33.45,-117.083333333333
40.5833333333333,22.955
50.687,8.36283333333333
52.2721666666667,4.82233333333333
51.6003333333333,-2.86283333333333
52.1396666666667,-0.293
49.05,20.2846666666667
44.6,-76.4
33.019,-96.6686666666667
33.8583333333333,-98.4925
47.7628333333333,-122.248666666667
43.268,-112.5165
51.8788333333333,5.55616666666667
43.4625,-110.803833333333
54.9691666666667,8.69116666666667
39.4,-123.4
41.0138333333333,-98.2261666666667
39.64,-105.276166666667
47.5068333333333,11.2818333333333
33.8781666666667,-117.721833333333
46.656,7.0585
21.022,-89.6266666666667
33.788,-97.7313333333333
34.2605,-84.5181666666667
42.1786666666667,-71.5336666666667
42.8933333333333,-71.0345
45.0171666666667,-123.017
41.401,-72.1086666666667
39.1683333333333,-108.718
43.1758333333333,-78.8386666666667
37.5243333333333,-122.308833333333
50.972,-2.67383333333333
34.4841666666667,-118.337
61.1938333333333,-149.7525
52.022,4.71916666666667
43.06,-85.3861666666667
34.0366666666667,-84.4353333333333
41.874,-120.158
48.7966666666667,-123.632
51.3746666666667,-2.915
-22.7003333333333,17.06
36.115,-96.0078333333333
56.0163333333333,12.0878333333333
47.5895,-122.171666666667
-42.95,147.3
40.7313333333333,-124.205
47.5405,-121.868666666667
21.3411666666667,-89.3058333333333
33.6978333333333,-111.8845
-41.248,174.772
39.7286666666667,-105.1555
-34.79,138.6665
48.7171666666667,10.7516666666667
36.4895,-88.7205
36.2608333333333,-79.438
44.1008333333333,-91.8228333333333
46.7483333333333,13.847
40.9233333333333,-73.3305
41.3526666666667,-93.5613333333333
36.3528333333333,-121.208333333333
48.6961666666667,-1.362
35.763,-92.3528333333333
40.9483333333333,-73.7305
33.1958333333333,-117.217666666667
29.717,-95.7861666666667
40.097,-82.7993333333333
30.848,-98.118
53.7848333333333,NA
48.8488333333333,3.4945
42.6548333333333,-78.703
37.2191666666667,-121.7655
19,-155.6
42.2,-87.8
51.288,0.491333333333333
35.8621666666667,-94.2488333333333
52.0908333333333,-2.423
41.2958333333333,-73.1468333333333
39.0753333333333,-93.7171666666667
49.1105,-122.508333333333
39.0086666666667,-76.9171666666667
40.7468333333333,-74.0068333333333
33.237,-87.687
60.4736666666667,22.6926666666667
30.1763333333333,-92.0471666666667
46.5646666666667,6.60433333333333
55.3205,-131.601
51.8068333333333,3.94116666666667
51.8145,3.97933333333333
51.8203333333333,3.93433333333333
51.8141666666667,4.0295
52.0441666666667,4.23666666666667
43.5163333333333,-110.8425
32.8795,-97.1336666666667
30.115,-81.8153333333333
39.5563333333333,-105.370833333333
40.7971666666667,-73.3133333333333
51.9325,4.87866666666667
39.1383333333333,-76.8611666666667
36.8875,-89.5965
14.7161666666667,-17.487
47.107,-124.1785
40.6513333333333,-119.355166666667
43.3203333333333,-123.059666666667
40.0878333333333,-74.052
36.6488333333333,-121.788
53.012,7.18666666666667
42.9175,-85.6398333333333
53.2441666666667,-113.534666666667
42.958,-71.4583333333333
29.5991666666667,-95.1063333333333
-21.2666666666667,55.3333333333333
42.2355,-77.2003333333333
43.3255,-76.2275
46.7391666666667,7.6325
44.5,-116.6
37.5013333333333,-97.0061666666667
37.8983333333333,-122.052
44.1393333333333,-64.6185
34.1911666666667,-118.956333333333
35.163,-82.4583333333333
39.74,-84.0533333333333
47.989,7.9125
43.8833333333333,-81.3083333333333
41.8796666666667,-74.9661666666667
60.5733333333333,-151.307
33.0233333333333,-84.342
39.6408333333333,-80.8571666666667
37.5781666666667,-97.4035
59.292,-2.92666666666667
32.9175,-96.6255
40.7436666666667,-74.8196666666667
45.3865,11.8751666666667
39.2003333333333,-0.315333333333333
33.318,-111.934166666667
50.9991666666667,6.79366666666667
56.0336666666667,-3.36116666666667
50.3758333333333,18.8075
36.3928333333333,-92.3015
43.6191666666667,6.783
32.1646666666667,-110.8375
49.7945,-112.149833333333
54.549,-3.435
34.0746666666667,-118.627833333333
37.61,-77.4881666666667
60.4638333333333,22.6735
46.8646666666667,-113.976166666667
50.6,-124.1
-17.6475,-149.592
50.5,-124.4
-33.8981666666667,151.140666666667
13.7491666666667,100.696333333333
43.538,-5.62383333333333
43.3396666666667,-5.85216666666667
41.265,1.2455
41.3061666666667,1.995
38.4728333333333,-0.7875
38.6333333333333,-1.15
41.6213333333333,0.6175
51.853,-8.29
50.6308333333333,2.40533333333333
47.3616666666667,0.809166666666667
30.4463333333333,-84.2995
50.6795,-2.23333333333333
51.3778333333333,1.30966666666667
53.5811666666667,-1.77033333333333
32.8393333333333,-117.210333333333
55.2153333333333,10.5903333333333
57.8383333333333,-4.17633333333333
14.0813333333333,-87.1991666666667
44.842,11.49
46.2681666666667,9.86666666666667
36.1911666666667,137.967833333333
44.1146666666667,144.018333333333
38.7153333333333,-76.1795
39.243,-76.9983333333333
38.8616666666667,-77.1555
38.74,-108.090833333333
34.2993333333333,-118.5125
40.2938333333333,-121.052833333333
33.0333333333333,-97.1461666666667
44.9991666666667,-105.2
33.7116666666667,-96.653
33.7116666666667,-96.6533333333333
39.8725,-86.2013333333333
39.6613333333333,-86.1883333333333
36.1941666666667,-82.5528333333333
42.2388333333333,-71.4255
41.2886666666667,-81.8945
26.3036666666667,-80.1395
44.258,-69.856
41.3291666666667,-81.6025
43.052,-77.5911666666667
40.4063333333333,-74.1096666666667
34.2586666666667,-116.921333333333
32.8383333333333,-109.753333333333
29.587,-95.11
43.3195,-88.1683333333333
41.3416666666667,-88.2978333333333
40.943,-87.1371666666667
47.2595,-88.4063333333333
34.778,-86.4888333333333
34.7013333333333,-79.925
46.0705,-118.3075
33.4325,-111.703333333333
38.8858333333333,-81.3953333333333
27.8896666666667,-82.7321666666667
37.6745,-122.054166666667
33.0616666666667,-116.573833333333
42.0241666666667,-111.255
28.4261666666667,-80.712
37.3873333333333,-122.0215
32.968,-97.4105
48.8663333333333,-123.546166666667
40.7905,-96.6316666666667
32.9591666666667,-80.1811666666667
29.8748333333333,-85.2085
32.8618333333333,-114.432666666667
34.54,-84.168
49.5,-110.5
50.7486666666667,-3.28283333333333
48.59,21.84
25.7948333333333,-108.99
41.6763333333333,-72.745
26.6886666666667,-82.0286666666667
46.1516666666667,-122.98
39.1606666666667,-76.6288333333333
43.552,-79.6738333333333
37.6011666666667,-77.5766666666667
28.2605,-81.1443333333333
32.1238333333333,-107.768833333333
30.6591666666667,-98.4738333333333
40.4408333333333,-111.799166666667
45.5413333333333,-123.132
39.2803333333333,-81.5408333333333
39.8953333333333,-83.453
41.2261666666667,-85.8395
46.8253333333333,-96.7963333333333
41.4608333333333,-74.812
48.295,16.5518333333333
63.6708333333333,22.712
63.8125,23.1496666666667
50.8588333333333,3.43166666666667
52.4996666666667,4.7475
57.7825,12.2491666666667
40.5,-88.48
36.624,-116.019
48.31,-106
40.72,-77.93
43.73,-96.62
40.125,-105.237
53.0591666666667,4.80133333333333
42.7458333333333,9.44416666666667
42.7291666666667,NA
49.4225,-94.0833333333333
44.9286666666667,-71.4613333333333
42.9041666666667,-71.5575
43.1501666666667,-77.4901666666667
30.1795,-81.5883333333333
36.4753333333333,-97.422
38.3495,-121.968833333333
43.542,-116.809666666667
30.3671666666667,-89.2195
42.7563333333333,-72.2703333333333
41.7016666666667,-70.7608333333333
40.1986666666667,-76.2061666666667
41.2158333333333,-75.6016666666667
39.4308333333333,-119.8045
40.54,-104.783833333333
30.028,-90.0565
28.4655,-81.7635
41.732,-87.8463333333333
40.2978333333333,-76.5755
32.3178333333333,-106.821666666667
39.92,-76.748
-37.8638333333333,176.4905
-36.8561666666667,174.852833333333
-43.4903333333333,172.6855
-33.9286666666667,18.8653333333333
29.985,-97.3033333333333
31.2655,-81.482
43.9036666666667,-69.8641666666667
49.8145,9.657
45.4566666666667,-67.118
34.553,-118.083
34.55,-118.066666666667
30.1811666666667,-97.8611666666667
65.1011666666667,25.4045
38.0331666666667,-121.347333333333
30.5486666666667,-97.6261666666667
42.562,-70.85
40.8721666666667,-74.6041666666667
42.7245,-71.558
38.1688333333333,-85.7978333333333
45.9016666666667,-93.8503333333333
40.094,-76.3568333333333
36.9245,-76.1911666666667
52.4431666666667,4.81983333333333
41.1586666666667,-96.1921666666667
40.4375,-74.39
40.0736666666667,-76.3855
58.2561666666667,7.97916666666667
43.5336666666667,-116.53
33.7838333333333,-78.955
31.7691666666667,35.202
43.4,-84.5
39.0161666666667,-121.043666666667
39.0161666666667,-121.0435
47.2046666666667,-120.975833333333
44.1171666666667,-115.988833333333
35.7645,-79.0833333333333
34.2335,-118.224333333333
28.6845,-81.4661666666667
51.1283333333333,5.65666666666667
37.6671666666667,-122.489166666667
35.1463333333333,-118.498666666667
36.2346666666667,-86.382
51,0.8
50.502,-104.6605
47.2291666666667,-122.260333333333
51.9638333333333,6.50966666666667
51.233,4.38333333333333
42.2683333333333,-94.743
44.3111666666667,10.7658333333333
44.7123333333333,-93.463
48.8116666666667,2.27633333333333
48.5125,-110.963666666667
40.111,-74.1435
48.8013333333333,-122.7075
42.7958333333333,-73.8228333333333
43.0371666666667,-88.2216666666667
40.108,-88.2855
54.5883333333333,-1.2895
42.9345,-72.5346666666667
42.8971666666667,-85.7795
33.6703333333333,-117.969166666667
34.5,-93
33.4,-110.8
39.4838333333333,-76.3016666666667
40.2528333333333,-75.1246666666667
25.7038333333333,-80.3286666666667
40.7308333333333,-89.2696666666667
38.5341666666667,-122.682833333333
37.5,15.1
34.1335,-84.4666666666667
37.7,-121.4
39.7588333333333,-121.612
51.0591666666667,4.57883333333333
47.6741666666667,-122.288
39.8835,-75.0156666666667
33.8708333333333,-83.1133333333333
49.463,8.55716666666667
30.3866666666667,-81.5191666666667
38.782,-76.2521666666667
37.2216666666667,-79.8286666666667
30.3786666666667,-87.0633333333333
30.38,-87.06
58.0861666666667,8.01533333333333
48.9633333333333,1.65033333333333
38.9713333333333,-92.7603333333333
33.824,-116.396333333333
52.4051666666667,-1.75966666666667
51.9903333333333,-0.767833333333333
33.0311666666667,-97.0786666666667
43.1578333333333,-75.462
41.6628333333333,-103.096666666667
39.4846666666667,-111.493666666667
44.7646666666667,-121.272
42.6583333333333,-70.6125
32.8155,-116.813833333333
39.9845,-105.141666666667
41.7971666666667,-73.1708333333333
39.5763333333333,-74.2313333333333
52.6625,8.20616666666667
45.6905,-118.852666666667
32.5546666666667,-84.0968333333333
51.8896666666667,6.002
33.0095,-96.8136666666667
40.4535,-105.068
37.23,-121.821666666667
28.008,-15.3778333333333
38.7933333333333,0.18
42.1541666666667,-92.0333333333333
33.863,-118.363333333333
37.5963333333333,-122.069666666667
37.9163333333333,-120.283166666667
34.4346666666667,-103.318833333333
42.5286666666667,-83.7955
54.3203333333333,9.66333333333333
49.7836666666667,7.64916666666667
51.3833333333333,-2.38333333333333
45.5628333333333,-73.8345
53.2096666666667,6.28
39.0641666666667,-104.748
50.8841666666667,-3.37366666666667
53.1481666666667,-2.37166666666667
53.1421666666667,-2.3695
42.8703333333333,-73.4066666666667
47.5166666666667,8.66666666666667
20.217,-155.817
38.9745,-94.6686666666667
42.6093333333333,-71.407
62.2931666666667,-145.335333333333
39.1,-104.7
38.845,-77.455
34.0671666666667,-78.8696666666667
33.532,-117.144
35.1111666666667,-106.737
39.0328333333333,-122.923833333333
38.5393333333333,-106.188833333333
45.4666666666667,-122.95
42.3228333333333,-71.4511666666667
27.7603333333333,-15.6096666666667
53.3238333333333,6.88466666666667
39.395,-76.938
33.7333333333333,-116.880333333333
45.4171666666667,-83.8105
37.3241666666667,-121.9805
40.338,-111.728666666667
33.4866666666667,-117.063
33.4868333333333,-117.063333333333
38.9846666666667,1.3
32.9788333333333,-96.567
52.7061666666667,5.2395
43.4438333333333,-3.88416666666667
52.5936666666667,1.23666666666667
53.1091666666667,-1.33716666666667
36.9716666666667,-121.9595
34.557,-111.871166666667
36.1566666666667,-95.8741666666667
-43.3773333333333,172.444666666667
48.4611666666667,14.3111666666667
37.1038333333333,-78.9175
49.2461666666667,-124.803666666667
13.5031666666667,144.776833333333
40.1741666666667,-8.83833333333333
46.6213333333333,-122.803833333333
32.7751666666667,-108.258833333333
48.7655,-101.503
33.9778333333333,-116.9575
40.7258333333333,-97.2345
37.0305,-121.527833333333
47.9705,-122.069833333333
40.2041666666667,-83.0866666666667
39.0908333333333,-104.8055
42.3046666666667,-83.733
40.8333333333333,-88.15
42.2633333333333,-75.307
32.8108333333333,-98.1458333333333
30.2133333333333,-81.6015
42.6,-72.6
52.7296666666667,5.158
-37.6678333333333,175.261333333333
39.8295,-105.480166666667
32.4153333333333,-93.7813333333333
42.283,-72.7036666666667
39.2,-119.7
37.4798333333333,-79.7075
39.7146666666667,-82.61
39.3386666666667,-77.7883333333333
40.9878333333333,-111.928666666667
46.9831666666667,-122.853166666667
40.9595,-72.9966666666667
39.4825,-88.1763333333333
43.5948333333333,-71.7415
47.655,19.2911666666667
40.007,-105.886333333333
39.5816666666667,-105.005833333333
39.2636666666667,-77.5838333333333
40.8198333333333,-89.6213333333333
10.3553333333333,-66.9616666666667
40.6038333333333,-122.3325
35.4453333333333,-83.0336666666667
